date,name,code,Close,dollar,WTI,NASDAQ,DOW,interest_rate
2020-03-05,휴마시스,205470,1315,1186.4,45.9,8738.59,26121.28,1.25
2020-03-06,휴마시스,205470,1305,1185.0,41.28,8575.62,25864.78,1.24
2020-03-09,휴마시스,205470,1280,1191.4,31.13,7950.68,23851.02,1.26
2020-03-10,휴마시스,205470,1260,1201.4,34.36,8344.25,25018.16,1.25
2020-03-11,휴마시스,205470,1635,1196.7,32.98,7952.05,23553.22,1.24
2020-03-12,휴마시스,205470,2125,1192.8,31.5,7201.8,21200.62,1.25
2020-03-13,휴마시스,205470,1605,1202.0,31.73,7874.88,23185.62,1.25
2020-03-16,휴마시스,205470,1700,1222.2,28.7,6904.59,20188.52,1.27
2020-03-17,휴마시스,205470,1850,1219.6,26.95,7334.78,21237.38,0.76
2020-03-18,휴마시스,205470,1665,1241.2,20.37,6989.84,19898.92,0.73
2020-03-19,휴마시스,205470,1745,1237.8,25.22,7150.58,20087.19,0.72
2020-03-20,휴마시스,205470,1865,1280.1,22.43,6879.52,19173.98,0.73
2020-03-23,휴마시스,205470,1990,1254.1,23.36,6860.67,18591.93,0.73
2020-03-24,휴마시스,205470,1960,1274.6,24.01,7417.86,20704.91,0.72
2020-03-25,휴마시스,205470,2100,1256.0,24.49,7384.29,21200.55,0.73
2020-03-26,휴마시스,205470,2730,1230.7,22.6,7797.54,22552.17,0.73
2020-03-27,휴마시스,205470,3540,1227.9,21.51,7502.38,21636.78,0.75
2020-03-30,휴마시스,205470,3825,1212.4,20.09,7774.15,22327.48,0.76
2020-03-31,휴마시스,205470,3825,1222.6,20.48,7700.1,21917.16,0.8
2020-04-01,휴마시스,205470,2860,1220.0,20.31,7360.58,20943.51,0.76
2020-04-02,휴마시스,205470,2505,1222.2,25.32,7487.31,21413.44,0.74
2020-04-03,휴마시스,205470,2540,1237.6,28.34,7373.08,21052.53,0.73
2020-04-06,휴마시스,205470,3300,1229.8,26.08,7913.24,22679.99,0.75
2020-04-07,휴마시스,205470,2955,1233.4,23.63,7887.26,22653.86,0.74
2020-04-08,휴마시스,205470,2825,1222.4,25.09,8090.9,23433.57,0.73
2020-04-09,휴마시스,205470,2760,1219.7,22.76,8153.58,23719.37,0.73
2020-04-13,휴마시스,205470,2345,1212.3,22.41,8192.42,23390.77,0.75
2020-04-14,휴마시스,205470,2300,1218.7,20.11,8515.74,23949.76,0.74
2020-04-16,휴마시스,205470,2470,1216.7,19.87,8532.36,23537.68,0.73
2020-04-17,휴마시스,205470,2285,1227.5,18.27,8650.14,24242.49,0.74
2020-04-20,휴마시스,205470,2480,1219.3,-37.63,8560.73,23650.44,0.75
2020-04-21,휴마시스,205470,2700,1218.7,10.01,8263.23,23018.88,0.75
2020-04-22,휴마시스,205470,2560,1231.3,13.78,8495.38,23475.82,0.74
2020-04-23,휴마시스,205470,2760,1235.2,16.5,8494.75,23515.26,0.74
2020-04-24,휴마시스,205470,2860,1232.0,16.94,8634.52,23775.27,0.74
2020-04-27,휴마시스,205470,2970,1235.8,12.78,8730.16,24133.78,0.73
2020-04-28,휴마시스,205470,3150,1230.3,12.34,8607.73,24101.55,0.73
2020-04-29,휴마시스,205470,3495,1225.2,15.06,8914.71,24633.86,0.76
2020-05-04,휴마시스,205470,3245,1218.5,20.39,8710.71,23749.76,0.71
2020-05-06,휴마시스,205470,2960,1227.8,23.99,8854.39,23664.64,0.72
2020-05-07,휴마시스,205470,3000,1223.3,23.99,8979.66,23875.89,0.71
2020-05-08,휴마시스,205470,3145,1226.5,24.74,9121.32,24331.32,0.72
2020-05-11,휴마시스,205470,3220,1217.7,24.14,9192.34,24221.99,0.73
2020-05-12,휴마시스,205470,3430,1217.8,25.78,9002.55,23764.78,0.73
2020-05-13,휴마시스,205470,3665,1226.7,25.29,8863.17,23247.97,0.72
2020-05-14,휴마시스,205470,4085,1226.3,27.56,8943.72,23625.34,0.72
2020-05-15,휴마시스,205470,3800,1227.9,29.43,9014.56,23685.42,0.71
2020-05-18,휴마시스,205470,3800,1229.3,31.82,9234.83,24597.37,0.71
2020-05-19,휴마시스,205470,3340,1231.6,32.5,9185.1,24206.86,0.73
2020-05-20,휴마시스,205470,3690,1224.5,33.49,9375.78,24575.9,0.72
2020-05-21,휴마시스,205470,3625,1227.8,33.92,9284.88,24474.12,0.73
2020-05-22,휴마시스,205470,3630,1230.7,33.25,9324.59,24465.16,0.72
2020-05-26,휴마시스,205470,3730,1242.0,34.35,9340.22,24995.11,0.72
2020-05-27,휴마시스,205470,3610,1237.1,32.81,9412.36,25548.27,0.74
2020-05-28,휴마시스,205470,3540,1233.7,33.71,9368.99,25400.64,0.49
2020-05-29,휴마시스,205470,3505,1239.4,35.49,9489.87,25383.11,0.49
2020-06-01,휴마시스,205470,3450,1237.6,35.44,9552.05,25475.02,0.49
2020-06-02,휴마시스,205470,3440,1227.8,36.81,9608.38,25742.65,0.47
2020-06-03,휴마시스,205470,3300,1224.1,37.29,9682.91,26269.89,0.47
2020-06-04,휴마시스,205470,3240,1216.9,37.41,9615.81,26281.82,0.46
2020-06-05,휴마시스,205470,3305,1217.4,39.55,9814.08,27110.98,0.47
2020-06-08,휴마시스,205470,3280,1213.1,38.19,9924.75,27572.44,0.46
2020-06-09,휴마시스,205470,3185,1204.2,38.94,9953.75,27272.3,0.5
2020-06-10,휴마시스,205470,3235,1197.7,39.6,10020.35,26989.99,0.49
2020-06-11,휴마시스,205470,3385,1194.4,36.34,9492.73,25128.17,0.49
2020-06-12,휴마시스,205470,3430,1192.8,36.26,9588.81,25605.54,0.46
2020-06-15,휴마시스,205470,3200,1206.6,37.12,9726.02,25763.16,0.46
2020-06-16,휴마시스,205470,4160,1210.8,38.38,9895.87,26289.98,0.46
2020-06-17,휴마시스,205470,5400,1206.6,37.96,9910.53,26119.61,0.47
2020-06-18,휴마시스,205470,7020,1214.5,38.84,9943.05,26080.1,0.46
2020-06-19,휴마시스,205470,9120,1213.0,39.75,9946.12,25871.46,0.46
2020-06-22,휴마시스,205470,11850,1212.0,40.46,10056.47,26024.96,0.47
2020-06-23,휴마시스,205470,11850,1213.2,40.37,10131.37,26156.1,0.47
2020-06-24,휴마시스,205470,15400,1210.1,38.01,9909.17,25445.94,0.48
2020-06-25,휴마시스,205470,10800,1202.9,38.72,10017.0,25745.6,0.47
2020-06-26,휴마시스,205470,10400,1205.2,38.49,9757.22,25015.55,0.5
2020-06-29,휴마시스,205470,10800,1198.6,39.7,9874.15,25595.8,0.49
2020-06-30,휴마시스,205470,9470,1200.7,39.27,10058.76,25812.88,0.57
2020-07-01,휴마시스,205470,8330,1198.5,39.82,10154.63,25734.97,0.48
2020-07-02,휴마시스,205470,8520,1201.6,40.65,10207.63,25827.36,0.47
2020-07-06,휴마시스,205470,9810,1200.4,40.63,10433.65,26287.03,0.49
2020-07-07,휴마시스,205470,9700,1196.8,40.62,10343.89,25890.18,0.45
2020-07-08,휴마시스,205470,9880,1192.9,40.9,10492.5,26067.28,0.48
2020-07-09,휴마시스,205470,9760,1195.8,39.62,10547.75,25706.09,0.48
2020-07-10,휴마시스,205470,11850,1194.5,39.62,10617.44,26075.3,0.49
2020-07-13,휴마시스,205470,13850,1202.4,40.1,10390.84,26085.8,0.5
2020-07-14,휴마시스,205470,13150,1200.3,40.29,10488.58,26642.59,0.48
2020-07-15,휴마시스,205470,12150,1206.4,41.2,10550.49,26870.1,0.47
2020-07-16,휴마시스,205470,12100,1200.7,40.75,10473.83,26734.71,0.49
2020-07-17,휴마시스,205470,12550,1204.1,40.59,10503.19,26671.95,0.46
2020-07-20,휴마시스,205470,12250,1205.7,40.81,10767.09,26680.87,0.44
2020-07-21,휴마시스,205470,11950,1203.7,41.96,10680.36,26840.4,0.46
2020-07-22,휴마시스,205470,11600,1198.1,41.9,10706.13,27005.84,0.45
2020-02-14,대림제지,017650,7550,1181.5,52.05,9731.18,29398.08,1.24
2020-02-18,대림제지,017650,7700,1182.2,52.05,9732.74,29232.19,1.23
2020-02-19,대림제지,017650,8325,1188.1,53.29,9817.18,29348.03,1.24
2020-02-20,대림제지,017650,8600,1190.8,53.78,9750.97,29219.98,1.23
2020-02-21,대림제지,017650,10100,1197.0,53.38,9576.59,28992.41,1.23
2020-02-24,대림제지,017650,9900,1205.6,51.43,9221.28,27960.8,1.24
2020-02-25,대림제지,017650,9800,1217.7,49.9,8965.61,27081.36,1.25
2020-02-26,대림제지,017650,10000,1212.7,48.73,8980.77,26957.59,1.25
2020-02-27,대림제지,017650,9375,1216.8,47.09,8566.48,25766.64,1.23
2020-02-28,대림제지,017650,8225,1215.9,44.76,8567.37,25409.36,1.26
2020-03-02,대림제지,017650,8300,1215.3,46.75,8952.17,26703.32,1.26
2020-03-03,대림제지,017650,8750,1200.3,47.18,8684.09,25917.41,1.26
2020-03-04,대림제지,017650,8525,1191.4,46.78,9018.09,27090.86,1.25
2020-03-05,대림제지,017650,8150,1186.4,45.9,8738.59,26121.28,1.25
2020-03-06,대림제지,017650,8400,1185.0,41.28,8575.62,25864.78,1.24
2020-03-09,대림제지,017650,8700,1191.4,31.13,7950.68,23851.02,1.26
2020-03-10,대림제지,017650,8175,1201.4,34.36,8344.25,25018.16,1.25
2020-03-11,대림제지,017650,8025,1196.7,32.98,7952.05,23553.22,1.24
2020-03-12,대림제지,017650,7300,1192.8,31.5,7201.8,21200.62,1.25
2020-03-13,대림제지,017650,6150,1202.0,31.73,7874.88,23185.62,1.25
2020-03-16,대림제지,017650,5725,1222.2,28.7,6904.59,20188.52,1.27
2020-03-17,대림제지,017650,6050,1219.6,26.95,7334.78,21237.38,0.76
2020-03-18,대림제지,017650,5975,1241.2,20.37,6989.84,19898.92,0.73
2020-03-19,대림제지,017650,5200,1237.8,25.22,7150.58,20087.19,0.72
2020-03-20,대림제지,017650,5625,1280.1,22.43,6879.52,19173.98,0.73
2020-03-23,대림제지,017650,5225,1254.1,23.36,6860.67,18591.93,0.73
2020-03-24,대림제지,017650,5500,1274.6,24.01,7417.86,20704.91,0.72
2020-03-25,대림제지,017650,5700,1256.0,24.49,7384.29,21200.55,0.73
2020-03-26,대림제지,017650,5975,1230.7,22.6,7797.54,22552.17,0.73
2020-03-27,대림제지,017650,6000,1227.9,21.51,7502.38,21636.78,0.75
2020-03-30,대림제지,017650,7050,1212.4,20.09,7774.15,22327.48,0.76
2020-03-31,대림제지,017650,7150,1222.6,20.48,7700.1,21917.16,0.8
2020-04-01,대림제지,017650,7650,1220.0,20.31,7360.58,20943.51,0.76
2020-04-02,대림제지,017650,7575,1222.2,25.32,7487.31,21413.44,0.74
2020-04-03,대림제지,017650,7650,1237.6,28.34,7373.08,21052.53,0.73
2020-04-06,대림제지,017650,7775,1229.8,26.08,7913.24,22679.99,0.75
2020-04-07,대림제지,017650,7825,1233.4,23.63,7887.26,22653.86,0.74
2020-04-08,대림제지,017650,8950,1222.4,25.09,8090.9,23433.57,0.73
2020-04-09,대림제지,017650,8450,1219.7,22.76,8153.58,23719.37,0.73
2020-04-13,대림제지,017650,8350,1212.3,22.41,8192.42,23390.77,0.75
2020-04-14,대림제지,017650,8525,1218.7,20.11,8515.74,23949.76,0.74
2020-04-16,대림제지,017650,8275,1216.7,19.87,8532.36,23537.68,0.73
2020-04-17,대림제지,017650,8075,1227.5,18.27,8650.14,24242.49,0.74
2020-04-20,대림제지,017650,8250,1219.3,-37.63,8560.73,23650.44,0.75
2020-04-21,대림제지,017650,8025,1218.7,10.01,8263.23,23018.88,0.75
2020-04-22,대림제지,017650,8000,1231.3,13.78,8495.38,23475.82,0.74
2020-04-23,대림제지,017650,8625,1235.2,16.5,8494.75,23515.26,0.74
2020-04-24,대림제지,017650,8525,1232.0,16.94,8634.52,23775.27,0.74
2020-04-27,대림제지,017650,8575,1235.8,12.78,8730.16,24133.78,0.73
2020-04-28,대림제지,017650,8525,1230.3,12.34,8607.73,24101.55,0.73
2020-04-29,대림제지,017650,8450,1225.2,15.06,8914.71,24633.86,0.76
2020-05-04,대림제지,017650,8450,1218.5,20.39,8710.71,23749.76,0.71
2020-05-06,대림제지,017650,8475,1227.8,23.99,8854.39,23664.64,0.72
2020-05-07,대림제지,017650,8600,1223.3,23.99,8979.66,23875.89,0.71
2020-05-08,대림제지,017650,8750,1226.5,24.74,9121.32,24331.32,0.72
2020-05-11,대림제지,017650,9450,1217.7,24.14,9192.34,24221.99,0.73
2020-05-12,대림제지,017650,8900,1217.8,25.78,9002.55,23764.78,0.73
2020-05-13,대림제지,017650,8850,1226.7,25.29,8863.17,23247.97,0.72
2020-05-14,대림제지,017650,8775,1226.3,27.56,8943.72,23625.34,0.72
2020-05-15,대림제지,017650,8825,1227.9,29.43,9014.56,23685.42,0.71
2020-05-18,대림제지,017650,8525,1229.3,31.82,9234.83,24597.37,0.71
2020-05-19,대림제지,017650,8325,1231.6,32.5,9185.1,24206.86,0.73
2020-05-20,대림제지,017650,8450,1224.5,33.49,9375.78,24575.9,0.72
2020-05-21,대림제지,017650,8350,1227.8,33.92,9284.88,24474.12,0.73
2020-05-22,대림제지,017650,8075,1230.7,33.25,9324.59,24465.16,0.72
2020-05-26,대림제지,017650,8175,1242.0,34.35,9340.22,24995.11,0.72
2020-05-27,대림제지,017650,8125,1237.1,32.81,9412.36,25548.27,0.74
2020-05-28,대림제지,017650,8075,1233.7,33.71,9368.99,25400.64,0.49
2020-05-29,대림제지,017650,8100,1239.4,35.49,9489.87,25383.11,0.49
2020-06-01,대림제지,017650,8325,1237.6,35.44,9552.05,25475.02,0.49
2020-06-02,대림제지,017650,8325,1227.8,36.81,9608.38,25742.65,0.47
2020-06-03,대림제지,017650,8150,1224.1,37.29,9682.91,26269.89,0.47
2020-06-04,대림제지,017650,8175,1216.9,37.41,9615.81,26281.82,0.46
2020-06-05,대림제지,017650,8200,1217.4,39.55,9814.08,27110.98,0.47
2020-06-08,대림제지,017650,7900,1213.1,38.19,9924.75,27572.44,0.46
2020-06-09,대림제지,017650,7850,1204.2,38.94,9953.75,27272.3,0.5
2020-06-10,대림제지,017650,7775,1197.7,39.6,10020.35,26989.99,0.49
2020-06-11,대림제지,017650,7575,1194.4,36.34,9492.73,25128.17,0.49
2020-06-12,대림제지,017650,7175,1192.8,36.26,9588.81,25605.54,0.46
2020-06-15,대림제지,017650,7550,1206.6,37.12,9726.02,25763.16,0.46
2020-06-16,대림제지,017650,8000,1210.8,38.38,9895.87,26289.98,0.46
2020-06-17,대림제지,017650,8000,1206.6,37.96,9910.53,26119.61,0.47
2020-06-18,대림제지,017650,8000,1214.5,38.84,9943.05,26080.1,0.46
2020-06-19,대림제지,017650,8000,1213.0,39.75,9946.12,25871.46,0.46
2020-06-22,대림제지,017650,8000,1212.0,40.46,10056.47,26024.96,0.47
2020-06-23,대림제지,017650,8000,1213.2,40.37,10131.37,26156.1,0.47
2020-06-24,대림제지,017650,8000,1210.1,38.01,9909.17,25445.94,0.48
2020-06-25,대림제지,017650,8000,1202.9,38.72,10017.0,25745.6,0.47
2020-06-26,대림제지,017650,8000,1205.2,38.49,9757.22,25015.55,0.5
2020-06-29,대림제지,017650,8000,1198.6,39.7,9874.15,25595.8,0.49
2020-06-30,대림제지,017650,8000,1200.7,39.27,10058.76,25812.88,0.57
2020-07-01,대림제지,017650,8000,1198.5,39.82,10154.63,25734.97,0.48
2020-07-02,대림제지,017650,8000,1201.6,40.65,10207.63,25827.36,0.47
2020-07-06,대림제지,017650,8000,1200.4,40.63,10433.65,26287.03,0.49
2020-07-07,대림제지,017650,8000,1196.8,40.62,10343.89,25890.18,0.45
2020-07-08,대림제지,017650,7630,1192.9,40.9,10492.5,26067.28,0.48
2020-07-09,대림제지,017650,7400,1195.8,39.62,10547.75,25706.09,0.48
2020-07-10,대림제지,017650,7190,1194.5,39.62,10617.44,26075.3,0.49
2020-07-13,대림제지,017650,7510,1202.4,40.1,10390.84,26085.8,0.5
2020-07-14,대림제지,017650,7390,1200.3,40.29,10488.58,26642.59,0.48
2020-07-15,대림제지,017650,7260,1206.4,41.2,10550.49,26870.1,0.47
2020-07-16,대림제지,017650,7240,1200.7,40.75,10473.83,26734.71,0.49
2020-07-17,대림제지,017650,7270,1204.1,40.59,10503.19,26671.95,0.46
2020-07-20,대림제지,017650,7170,1205.7,40.81,10767.09,26680.87,0.44
2020-07-21,대림제지,017650,7200,1203.7,41.96,10680.36,26840.4,0.46
2020-07-22,대림제지,017650,7160,1198.1,41.9,10706.13,27005.84,0.45
2020-02-14,에프에스티,036810,9450,1181.5,52.05,9731.18,29398.08,1.24
2020-02-18,에프에스티,036810,9210,1182.2,52.05,9732.74,29232.19,1.23
2020-02-19,에프에스티,036810,9630,1188.1,53.29,9817.18,29348.03,1.24
2020-02-20,에프에스티,036810,9400,1190.8,53.78,9750.97,29219.98,1.23
2020-02-21,에프에스티,036810,9120,1197.0,53.38,9576.59,28992.41,1.23
2020-02-24,에프에스티,036810,8800,1205.6,51.43,9221.28,27960.8,1.24
2020-02-25,에프에스티,036810,8860,1217.7,49.9,8965.61,27081.36,1.25
2020-02-26,에프에스티,036810,8530,1212.7,48.73,8980.77,26957.59,1.25
2020-02-27,에프에스티,036810,8250,1216.8,47.09,8566.48,25766.64,1.23
2020-02-28,에프에스티,036810,7760,1215.9,44.76,8567.37,25409.36,1.26
2020-03-02,에프에스티,036810,8080,1215.3,46.75,8952.17,26703.32,1.26
2020-03-03,에프에스티,036810,8070,1200.3,47.18,8684.09,25917.41,1.26
2020-03-04,에프에스티,036810,8280,1191.4,46.78,9018.09,27090.86,1.25
2020-03-05,에프에스티,036810,8430,1186.4,45.9,8738.59,26121.28,1.25
2020-03-06,에프에스티,036810,8200,1185.0,41.28,8575.62,25864.78,1.24
2020-03-09,에프에스티,036810,7670,1191.4,31.13,7950.68,23851.02,1.26
2020-03-10,에프에스티,036810,7890,1201.4,34.36,8344.25,25018.16,1.25
2020-03-11,에프에스티,036810,7600,1196.7,32.98,7952.05,23553.22,1.24
2020-03-12,에프에스티,036810,7150,1192.8,31.5,7201.8,21200.62,1.25
2020-03-13,에프에스티,036810,6570,1202.0,31.73,7874.88,23185.62,1.25
2020-03-16,에프에스티,036810,5960,1222.2,28.7,6904.59,20188.52,1.27
2020-03-17,에프에스티,036810,5930,1219.6,26.95,7334.78,21237.38,0.76
2020-03-18,에프에스티,036810,5200,1241.2,20.37,6989.84,19898.92,0.73
2020-03-19,에프에스티,036810,4135,1237.8,25.22,7150.58,20087.19,0.72
2020-03-20,에프에스티,036810,4800,1280.1,22.43,6879.52,19173.98,0.73
2020-03-23,에프에스티,036810,4740,1254.1,23.36,6860.67,18591.93,0.73
2020-03-24,에프에스티,036810,5420,1274.6,24.01,7417.86,20704.91,0.72
2020-03-25,에프에스티,036810,5750,1256.0,24.49,7384.29,21200.55,0.73
2020-03-26,에프에스티,036810,5870,1230.7,22.6,7797.54,22552.17,0.73
2020-03-27,에프에스티,036810,6100,1227.9,21.51,7502.38,21636.78,0.75
2020-03-30,에프에스티,036810,6180,1212.4,20.09,7774.15,22327.48,0.76
2020-03-31,에프에스티,036810,6300,1222.6,20.48,7700.1,21917.16,0.8
2020-04-01,에프에스티,036810,6280,1220.0,20.31,7360.58,20943.51,0.76
2020-04-02,에프에스티,036810,6490,1222.2,25.32,7487.31,21413.44,0.74
2020-04-03,에프에스티,036810,6480,1237.6,28.34,7373.08,21052.53,0.73
2020-04-06,에프에스티,036810,6870,1229.8,26.08,7913.24,22679.99,0.75
2020-04-07,에프에스티,036810,7240,1233.4,23.63,7887.26,22653.86,0.74
2020-04-08,에프에스티,036810,7190,1222.4,25.09,8090.9,23433.57,0.73
2020-04-09,에프에스티,036810,7200,1219.7,22.76,8153.58,23719.37,0.73
2020-04-13,에프에스티,036810,6660,1212.3,22.41,8192.42,23390.77,0.75
2020-04-14,에프에스티,036810,7030,1218.7,20.11,8515.74,23949.76,0.74
2020-04-16,에프에스티,036810,7180,1216.7,19.87,8532.36,23537.68,0.73
2020-04-17,에프에스티,036810,7340,1227.5,18.27,8650.14,24242.49,0.74
2020-04-20,에프에스티,036810,7270,1219.3,-37.63,8560.73,23650.44,0.75
2020-04-21,에프에스티,036810,7220,1218.7,10.01,8263.23,23018.88,0.75
2020-04-22,에프에스티,036810,7180,1231.3,13.78,8495.38,23475.82,0.74
2020-04-23,에프에스티,036810,7770,1235.2,16.5,8494.75,23515.26,0.74
2020-04-24,에프에스티,036810,7880,1232.0,16.94,8634.52,23775.27,0.74
2020-04-27,에프에스티,036810,8000,1235.8,12.78,8730.16,24133.78,0.73
2020-04-28,에프에스티,036810,7870,1230.3,12.34,8607.73,24101.55,0.73
2020-04-29,에프에스티,036810,8010,1225.2,15.06,8914.71,24633.86,0.76
2020-05-04,에프에스티,036810,8050,1218.5,20.39,8710.71,23749.76,0.71
2020-05-06,에프에스티,036810,8230,1227.8,23.99,8854.39,23664.64,0.72
2020-05-07,에프에스티,036810,8430,1223.3,23.99,8979.66,23875.89,0.71
2020-05-08,에프에스티,036810,8440,1226.5,24.74,9121.32,24331.32,0.72
2020-05-11,에프에스티,036810,8260,1217.7,24.14,9192.34,24221.99,0.73
2020-05-12,에프에스티,036810,8280,1217.8,25.78,9002.55,23764.78,0.73
2020-05-13,에프에스티,036810,8220,1226.7,25.29,8863.17,23247.97,0.72
2020-05-14,에프에스티,036810,8270,1226.3,27.56,8943.72,23625.34,0.72
2020-05-15,에프에스티,036810,9010,1227.9,29.43,9014.56,23685.42,0.71
2020-05-18,에프에스티,036810,9330,1229.3,31.82,9234.83,24597.37,0.71
2020-05-19,에프에스티,036810,9320,1231.6,32.5,9185.1,24206.86,0.73
2020-05-20,에프에스티,036810,11500,1224.5,33.49,9375.78,24575.9,0.72
2020-05-21,에프에스티,036810,11700,1227.8,33.92,9284.88,24474.12,0.73
2020-05-22,에프에스티,036810,12850,1230.7,33.25,9324.59,24465.16,0.72
2020-05-26,에프에스티,036810,13900,1242.0,34.35,9340.22,24995.11,0.72
2020-05-27,에프에스티,036810,13350,1237.1,32.81,9412.36,25548.27,0.74
2020-05-28,에프에스티,036810,13400,1233.7,33.71,9368.99,25400.64,0.49
2020-05-29,에프에스티,036810,13000,1239.4,35.49,9489.87,25383.11,0.49
2020-06-01,에프에스티,036810,15600,1237.6,35.44,9552.05,25475.02,0.49
2020-06-02,에프에스티,036810,16000,1227.8,36.81,9608.38,25742.65,0.47
2020-06-03,에프에스티,036810,15600,1224.1,37.29,9682.91,26269.89,0.47
2020-06-04,에프에스티,036810,16350,1216.9,37.41,9615.81,26281.82,0.46
2020-06-05,에프에스티,036810,17450,1217.4,39.55,9814.08,27110.98,0.47
2020-06-08,에프에스티,036810,20400,1213.1,38.19,9924.75,27572.44,0.46
2020-06-09,에프에스티,036810,19300,1204.2,38.94,9953.75,27272.3,0.5
2020-06-10,에프에스티,036810,19300,1197.7,39.6,10020.35,26989.99,0.49
2020-06-11,에프에스티,036810,19350,1194.4,36.34,9492.73,25128.17,0.49
2020-06-12,에프에스티,036810,21000,1192.8,36.26,9588.81,25605.54,0.46
2020-06-15,에프에스티,036810,21000,1206.6,37.12,9726.02,25763.16,0.46
2020-06-16,에프에스티,036810,24050,1210.8,38.38,9895.87,26289.98,0.46
2020-06-17,에프에스티,036810,26350,1206.6,37.96,9910.53,26119.61,0.47
2020-06-18,에프에스티,036810,26600,1214.5,38.84,9943.05,26080.1,0.46
2020-06-19,에프에스티,036810,28150,1213.0,39.75,9946.12,25871.46,0.46
2020-06-22,에프에스티,036810,29600,1212.0,40.46,10056.47,26024.96,0.47
2020-06-23,에프에스티,036810,30200,1213.2,40.37,10131.37,26156.1,0.47
2020-06-24,에프에스티,036810,32700,1210.1,38.01,9909.17,25445.94,0.48
2020-06-25,에프에스티,036810,35900,1202.9,38.72,10017.0,25745.6,0.47
2020-06-26,에프에스티,036810,29000,1205.2,38.49,9757.22,25015.55,0.5
2020-06-29,에프에스티,036810,29100,1198.6,39.7,9874.15,25595.8,0.49
2020-06-30,에프에스티,036810,25000,1200.7,39.27,10058.76,25812.88,0.57
2020-07-01,에프에스티,036810,23350,1198.5,39.82,10154.63,25734.97,0.48
2020-07-02,에프에스티,036810,26000,1201.6,40.65,10207.63,25827.36,0.47
2020-07-06,에프에스티,036810,30050,1200.4,40.63,10433.65,26287.03,0.49
2020-07-07,에프에스티,036810,28800,1196.8,40.62,10343.89,25890.18,0.45
2020-07-08,에프에스티,036810,28950,1192.9,40.9,10492.5,26067.28,0.48
2020-07-09,에프에스티,036810,28550,1195.8,39.62,10547.75,25706.09,0.48
2020-07-10,에프에스티,036810,27850,1194.5,39.62,10617.44,26075.3,0.49
2020-07-13,에프에스티,036810,28300,1202.4,40.1,10390.84,26085.8,0.5
2020-07-14,에프에스티,036810,27300,1200.3,40.29,10488.58,26642.59,0.48
2020-07-15,에프에스티,036810,26450,1206.4,41.2,10550.49,26870.1,0.47
2020-07-16,에프에스티,036810,26000,1200.7,40.75,10473.83,26734.71,0.49
2020-07-17,에프에스티,036810,26300,1204.1,40.59,10503.19,26671.95,0.46
2020-07-20,에프에스티,036810,24500,1205.7,40.81,10767.09,26680.87,0.44
2020-07-21,에프에스티,036810,25800,1203.7,41.96,10680.36,26840.4,0.46
2020-07-22,에프에스티,036810,27550,1198.1,41.9,10706.13,27005.84,0.45
2020-02-14,동국S&C,100130,2665,1181.5,52.05,9731.18,29398.08,1.24
2020-02-18,동국S&C,100130,2795,1182.2,52.05,9732.74,29232.19,1.23
2020-02-19,동국S&C,100130,2785,1188.1,53.29,9817.18,29348.03,1.24
2020-02-20,동국S&C,100130,2835,1190.8,53.78,9750.97,29219.98,1.23
2020-02-21,동국S&C,100130,2725,1197.0,53.38,9576.59,28992.41,1.23
2020-02-24,동국S&C,100130,2575,1205.6,51.43,9221.28,27960.8,1.24
2020-02-25,동국S&C,100130,2695,1217.7,49.9,8965.61,27081.36,1.25
2020-02-26,동국S&C,100130,2785,1212.7,48.73,8980.77,26957.59,1.25
2020-02-27,동국S&C,100130,2685,1216.8,47.09,8566.48,25766.64,1.23
2020-02-28,동국S&C,100130,2535,1215.9,44.76,8567.37,25409.36,1.26
2020-03-02,동국S&C,100130,2560,1215.3,46.75,8952.17,26703.32,1.26
2020-03-03,동국S&C,100130,2555,1200.3,47.18,8684.09,25917.41,1.26
2020-03-04,동국S&C,100130,2500,1191.4,46.78,9018.09,27090.86,1.25
2020-03-05,동국S&C,100130,2600,1186.4,45.9,8738.59,26121.28,1.25
2020-03-06,동국S&C,100130,2505,1185.0,41.28,8575.62,25864.78,1.24
2020-03-09,동국S&C,100130,2295,1191.4,31.13,7950.68,23851.02,1.26
2020-03-10,동국S&C,100130,2275,1201.4,34.36,8344.25,25018.16,1.25
2020-03-11,동국S&C,100130,2125,1196.7,32.98,7952.05,23553.22,1.24
2020-03-12,동국S&C,100130,1935,1192.8,31.5,7201.8,21200.62,1.25
2020-03-13,동국S&C,100130,1775,1202.0,31.73,7874.88,23185.62,1.25
2020-03-16,동국S&C,100130,1675,1222.2,28.7,6904.59,20188.52,1.27
2020-03-17,동국S&C,100130,1670,1219.6,26.95,7334.78,21237.38,0.76
2020-03-18,동국S&C,100130,1575,1241.2,20.37,6989.84,19898.92,0.73
2020-03-19,동국S&C,100130,1330,1237.8,25.22,7150.58,20087.19,0.72
2020-03-20,동국S&C,100130,1365,1280.1,22.43,6879.52,19173.98,0.73
2020-03-23,동국S&C,100130,1195,1254.1,23.36,6860.67,18591.93,0.73
2020-03-24,동국S&C,100130,1325,1274.6,24.01,7417.86,20704.91,0.72
2020-03-25,동국S&C,100130,1485,1256.0,24.49,7384.29,21200.55,0.73
2020-03-26,동국S&C,100130,1490,1230.7,22.6,7797.54,22552.17,0.73
